staff_pick,name_len_clean,blurb_len_clean,staff_pick.1,show_feature_image,video,goal_usd,project_duration_days
False,7,19,False,False,True,18739.31865,30
False,3,14,False,False,False,10000.0,59
False,4,16,False,False,True,3000.0,28
False,4,21,False,False,True,787.365,30
False,4,16,False,False,False,109944.78000000001,30
False,5,23,False,False,True,7500.0,35
False,8,15,False,True,True,35000.0,30
False,5,17,False,False,True,13157.669606880001,30
False,5,20,False,False,False,1500.0,30
False,1,15,False,False,True,500.0,10
False,9,17,False,False,True,4500.0,37
False,4,6,False,False,False,733.259682,20
True,6,12,False,False,True,25000.0,29
False,9,17,False,False,True,2124.089295,38
False,9,22,False,False,True,700.0,15
False,5,22,False,False,False,3483.0081999999998,59
False,7,21,False,False,True,548.460108,30
False,1,12,False,False,True,12210.2806,30
False,5,20,False,False,False,7000.0,30
False,2,17,False,False,True,20000.0,44
False,6,22,False,False,False,2980.26025,60
False,5,23,False,False,False,1250.0,30
False,9,21,False,False,False,16051.8152,45
False,3,7,False,False,True,8900.0,30
False,5,18,False,False,True,10000.0,35
False,5,19,False,False,False,9987.5595,28
False,6,12,False,False,True,18642.1875,34
True,7,20,False,False,True,5436.830828,30
False,8,18,False,False,True,10000.0,30
False,9,20,False,False,False,42735.9821,30
False,4,20,False,False,True,100.0,15
True,7,24,False,False,True,10000.0,30
False,10,15,False,False,True,16851.51852,40
False,5,22,False,False,False,1550.0,31
False,3,18,False,False,False,206.65597499999998,14
False,3,14,False,False,True,1100.0,30
False,5,6,False,False,False,750.0,30
False,3,11,False,False,True,350.0,1
True,4,15,False,False,False,1500.0,30
False,7,18,False,False,True,28915.523279999998,30
False,5,18,False,False,True,6000.0,35
False,3,15,False,False,True,60000.0,44
True,2,18,False,False,True,9500.0,29
False,4,14,False,False,False,4024.39105,59
False,4,17,False,False,True,1300.0,36
False,5,8,False,False,False,650.0,13
False,4,20,False,False,True,2120.728845,30
False,8,14,False,False,True,1000.0,30
False,5,23,False,False,True,1000.0,30
False,3,19,False,False,False,5000.0,44
False,4,20,False,False,True,3000.0,30
False,3,9,False,False,False,2811.23143,30
False,1,1,False,False,False,5000.0,59
False,3,7,False,False,False,2777.566155,30
False,9,15,False,False,False,5620.41788,30
False,7,11,False,False,True,10000.0,59
False,7,20,False,False,False,10000.0,30
False,2,23,False,False,False,50000.0,30
False,7,20,False,False,True,20000.0,60
False,9,24,False,False,True,4284.0,41
True,9,20,False,False,True,2439.9743515200003,30
False,3,20,False,False,True,8000.0,30
True,4,16,False,False,True,2200.0,30
False,6,24,False,False,False,100000.0,29
False,3,16,False,False,True,3000.0,35
False,7,18,False,False,False,4500.0,30
False,7,20,False,False,True,20000.0,30
False,2,14,False,False,False,15000.0,45
False,6,4,False,False,False,1275.0,30
False,7,22,False,False,False,400.0,14
False,11,18,False,False,True,4312.559545,30
False,8,17,False,False,True,4216.2431715,31
False,5,13,False,False,False,400.0,30
False,5,23,False,False,True,5000.0,22
False,3,10,False,False,True,15000.0,28
False,2,13,False,False,True,11960.43495,39
False,6,13,False,False,True,35000.0,33
False,6,16,False,False,True,1210.85508,15
False,3,25,False,False,False,50.0,5
False,7,21,False,False,True,332.40626000000003,30
False,3,11,False,False,False,22000.0,30
False,4,14,False,False,True,14772.3357936,59
True,3,7,False,False,False,164.16466,12
False,8,16,False,False,True,1500.0,33
False,6,14,False,False,False,50000.0,59
False,6,18,False,False,True,2444.72178,30
False,4,22,False,False,False,704.35432,30
False,6,22,False,False,False,141.605953,31
False,3,19,False,False,True,666.0,30
False,7,19,False,False,True,5500.0,29
False,3,22,False,False,True,12000.0,30
False,4,22,False,False,True,7500.0,28
False,5,18,False,True,True,50000.0,31
False,4,14,False,False,True,3201.1011599999997,30
False,2,19,False,False,True,8000.0,40
False,7,18,False,False,True,15000.0,29
False,4,15,False,False,False,80.959401,30
False,5,22,False,False,True,2363.399007,29
False,3,19,False,False,False,277.297514,20
False,8,18,False,False,True,6500.0,59
False,10,19,False,False,False,20000.0,45
False,8,18,False,False,False,5500.0,13
False,10,25,False,False,False,2045.0,9
False,5,19,False,False,False,1500.0,40
False,5,19,False,False,False,1500.0,14
False,5,11,False,False,False,300.0,5
False,6,20,False,False,False,5200.0,30
False,4,16,False,False,False,3500.0,31
False,7,16,False,False,False,3000.0,30
False,6,18,False,False,False,779.10321,20
True,8,13,False,False,True,19715.11654,30
False,3,17,False,False,True,100000.0,30
False,5,23,False,False,True,517.4723837,36
False,2,16,False,False,True,1000.0,30
False,1,20,False,False,True,4000.0,21
False,9,20,False,False,True,7500.0,21
False,3,15,False,False,False,283.87356800000003,30
False,9,13,False,False,False,357.32458249999996,30
False,7,20,False,False,True,40029.9425,29
False,4,21,False,False,True,600.0,15
False,10,18,False,False,False,9241199.025,30
False,5,18,False,False,True,2796.8664,60
False,8,22,False,False,False,3500.0,33
True,3,15,False,False,True,1000.0,30
False,5,20,False,False,False,156.23413200000002,14
False,6,18,False,False,True,4864.949005,30
False,3,14,False,False,False,4295.79436,30
False,2,25,False,False,False,1500.0,30
False,3,20,False,False,True,702.049,21
False,4,20,False,False,False,250.0,31
False,8,21,False,False,True,2000.0,30
False,6,10,False,False,False,500.0,30
False,4,18,False,False,True,649.3401600000001,40
False,2,16,False,False,False,1500.0,25
False,6,18,False,False,True,1750.0,30
False,3,18,False,False,False,3000.0,30
True,7,17,False,False,False,400.0,60
False,7,17,False,False,True,1908.0,30
False,6,12,False,False,True,2303.37261,30
False,5,21,False,False,True,10000.0,21
False,11,18,False,False,True,19364.33355,30
False,5,20,False,False,True,250.0,30
False,3,10,False,False,True,300.0,30
False,2,21,False,False,True,5000.0,34
False,3,22,False,False,True,500.0,16
False,2,20,False,False,False,2000.0,59
False,5,15,False,False,False,500.0,15
False,6,11,False,False,True,536.870665,15
False,7,24,False,False,False,1069.0,31
False,3,10,False,False,True,7500.0,30
False,4,18,False,False,True,6188.8235,59
False,2,14,False,False,True,4046.94455,59
False,5,12,False,False,False,700.0,10
False,5,18,False,False,True,1503.5819524,37
False,6,20,False,False,False,5000.0,59
False,8,18,False,False,False,317.794508,42
False,5,17,False,False,False,11500.0,60
False,7,25,False,False,True,1235.473536,37
False,2,22,False,False,False,200.0,30
True,1,21,False,False,True,1921.9679700000002,20
False,6,20,False,False,True,55000.0,29
False,8,16,False,False,True,3000.0,31
False,3,7,False,False,True,3138.58925,34
False,1,9,False,False,True,5000.0,46
False,2,14,False,False,False,650.0,30
False,9,18,False,False,False,6500.0,30
False,4,23,False,False,False,15000.0,30
False,8,19,False,False,True,2500.0,57
False,8,17,False,False,True,1193.9490600000001,29
False,6,21,False,False,False,4525.0,30
False,8,18,False,False,True,33268.19337,59
False,9,22,False,False,True,255.0879414,17
False,4,20,False,False,False,1000.0,30
False,5,8,False,False,True,1057.0302,15
True,8,17,False,False,False,5000.0,30
False,7,19,False,False,False,19507.5006,40
False,6,22,False,False,True,34825.441,30
True,1,17,False,False,True,2724.672,59
False,4,16,False,False,True,1500.0,28
False,7,18,False,False,True,850.0,30
False,8,19,False,False,True,4412.35238444,30
False,3,7,False,False,True,2118.44958,28
False,2,15,False,False,False,11000.0,30
False,5,20,False,False,True,10000.0,29
False,7,21,False,False,False,8456.2416,59
False,3,16,False,True,True,16000.0,38
True,3,20,False,True,True,10000.0,19
False,3,17,False,False,False,376.48334500000004,29
False,9,18,False,False,True,5000.0,44
False,5,15,False,False,True,10000.0,60
False,3,9,False,False,True,11000.0,25
True,8,19,False,False,True,145000.0,32
False,2,17,False,False,False,123.03497800000001,59
False,7,14,False,False,True,500.0,30
False,8,21,False,False,True,30970.760000000002,30
False,5,7,False,False,True,10421.573475000001,18
False,5,17,False,False,True,100000.0,30
False,3,16,False,False,True,6000.0,15
True,5,22,False,False,True,3963.86325,30
False,5,10,False,True,True,25216.40303611,30
False,3,19,False,False,True,6156.892400000001,45
False,4,11,False,False,False,23406.787800000002,50
False,6,23,False,False,True,16670.265919999998,30
False,4,12,False,False,False,558.642052,21
True,7,15,False,True,True,16000.0,30
False,8,19,False,False,True,2000.0,29
False,10,15,False,False,False,6500.0,30
True,4,16,False,False,True,5000.0,21
False,8,16,False,False,True,6000.0,29
False,5,13,False,False,False,8251.949999999999,20
False,7,18,False,False,False,25000.0,30
False,8,14,False,False,True,10000.0,30
False,4,11,False,False,True,5000.0,28
False,4,14,False,False,False,2000.0,25
False,3,13,False,False,True,2500.0,29
False,3,20,False,False,True,1500.81982,30
True,6,14,False,False,True,8500.0,31
False,5,8,False,False,False,300.0,29
False,5,22,False,False,True,15704.319,29
False,5,22,False,False,True,24562.581,32
False,3,12,False,False,True,99.0,3
False,5,8,False,False,True,12363.2165,30
False,3,20,False,False,True,3457.5038250000002,59
False,8,22,False,False,True,6500.0,25
False,5,7,False,False,True,45000.0,40
False,4,22,False,False,True,5000.0,29
False,9,8,False,False,False,120000.0,49
False,3,15,False,False,False,6000.0,29
False,8,14,False,False,True,10000.0,30
True,7,18,False,False,True,7000.0,29
False,3,22,False,False,False,250.0,29
False,3,21,False,False,False,3500.0,29
False,5,18,False,False,False,1500.0,29
False,4,16,False,False,True,330056.0001,44
False,3,25,False,False,True,122454.478,46
False,5,19,False,False,False,277.289056,59
False,1,20,False,False,True,10000.0,29
False,1,17,False,False,True,1600.0,28
False,6,14,False,False,False,158.95105,15
False,4,20,False,False,True,8310.5946,30
False,8,10,False,False,True,15000.0,29
False,4,18,False,False,False,25.0,1
True,7,19,False,False,True,10000.0,29
False,4,19,False,False,False,500.0,10
False,2,21,False,True,True,950.0,29
False,7,20,False,False,True,3500.0,30
False,7,17,False,True,True,12373.2515,30
False,1,18,False,False,False,12478.00752,29
False,6,18,False,False,True,12142.545108,30
False,4,18,False,False,True,3500.0,27
False,5,16,False,False,True,15000.0,29
False,9,20,False,False,True,248090.016,33
False,3,18,False,False,False,500.0,21
False,5,22,False,False,True,750.0,29
False,3,17,False,False,True,50000.0,40
False,8,15,False,False,True,300.898936,60
True,7,14,False,False,True,35000.0,37
False,4,25,False,False,True,615.17489,20
False,1,21,False,False,True,250000.0,30
False,5,21,False,False,True,6000.0,30
False,3,17,False,False,True,20000.0,45
False,6,21,False,False,False,280.559998,29
False,4,11,False,False,False,9716.175534,29
False,8,17,False,True,True,15000.0,29
False,8,17,False,False,False,1433.286486,20
False,7,6,False,False,True,5000.0,59
False,6,21,False,False,True,2749.6382000000003,29
True,1,24,False,False,True,11001.86667,29
False,9,21,False,False,True,28000.0,60
False,6,18,False,False,False,800.0,30
False,4,21,False,False,False,139.826503,30
False,9,14,False,False,True,26000.0,30
False,6,17,False,False,True,3713.616508,16
False,9,21,False,False,True,50000.0,25
False,4,10,False,False,True,10000.0,59
False,5,17,False,False,True,690.03588,29
False,2,21,False,False,False,10000.0,29
False,4,17,False,False,True,24000.0,30
False,3,24,False,False,False,420.83999700000004,29
False,8,21,False,False,False,5000.0,44
False,7,16,False,False,True,3000.0,30
False,3,21,False,False,False,800.0,20
False,4,8,False,False,True,3812.48665,29
False,1,17,False,False,False,20000.0,29
False,7,19,False,False,True,60000.0,59
True,8,16,False,False,True,2593.73125,30
False,4,20,False,False,False,3000.0,29
False,9,20,False,False,True,5000.0,29
False,9,23,False,False,True,1500.0,24
True,4,7,False,False,True,15000.0,29
False,2,14,False,False,False,50000.0,27
False,4,20,False,False,True,9652.695975,23
False,6,16,False,False,False,30000.0,60
False,8,19,False,False,True,10000.0,32
False,2,22,False,False,False,300.0,35
False,3,18,False,False,True,5000.0,34
False,4,19,False,False,False,15000.0,59
False,7,20,False,False,True,10221.2912,29
False,5,12,False,False,True,1750.2541375,40
False,4,14,False,False,True,18622.78305,27
False,7,22,False,False,True,15000.0,59
True,2,15,False,False,True,4262.06592,30
False,3,20,False,False,False,6000.0,20
False,5,19,False,False,True,1746.2978500000002,28
False,3,18,False,False,True,800.0,30
False,1,21,False,False,True,345.137,29
False,6,8,False,False,False,750.0,29
False,2,13,False,False,False,10000.0,30
False,5,16,False,False,True,833.27552,30
False,9,13,False,False,False,697.38411,60
False,6,16,False,False,True,935.6,13
False,7,18,False,False,True,395.80447499999997,59
False,6,16,False,False,True,300.0,15
False,5,21,False,False,False,800.0,24
False,8,7,False,False,True,900.0,44
False,9,23,False,False,True,3464.97945,25
False,3,11,False,False,True,7427.84772,60
False,4,14,False,False,True,15178.047599999998,39
False,7,15,False,False,True,33333.0,21
False,2,18,False,False,True,1000.0,23
True,9,11,False,False,True,50000.0,30
False,3,17,False,False,True,2250.0,29
False,6,14,False,True,True,6011.23648,30
True,7,6,False,False,True,4256.9736299999995,30
False,7,15,False,False,False,1000.0,24
False,7,23,False,False,True,20000.0,29
False,7,13,False,False,True,7500.0,33
True,11,21,False,False,True,15000.0,60
False,7,6,False,False,True,32583.160499999998,60
False,8,22,False,False,True,19000.0,34
False,8,16,False,False,False,4914.6988,59
False,5,15,False,False,True,770.47063,13
False,9,22,False,False,False,4500.0,57
False,7,19,False,False,True,11346.0414,30
False,4,19,False,False,True,20935.4226,29
False,2,20,False,False,False,68.91323799999999,29
False,11,18,False,False,False,1500.0,29
False,4,10,False,True,True,6500.0,30
False,3,11,False,False,True,11629.95345,29
True,2,17,False,False,True,5000.0,29
False,6,14,False,False,False,400.0,29
False,4,19,False,False,True,387.922575,8
False,11,11,False,False,False,12324.256099999999,29
True,7,13,False,False,True,113096.5848,33
False,3,16,False,False,True,26752.845,30
False,4,19,False,False,True,6500.0,21
True,4,7,False,False,True,3500.0,35
False,9,22,False,False,True,20000.0,30
False,7,17,False,False,True,10000.0,24
False,8,21,False,False,True,9500.0,32
False,6,19,False,False,True,12000.0,30
True,6,15,False,False,True,1594.803,29
False,2,20,False,False,True,1500.0,30
False,9,20,False,False,True,2155.0448,29
False,6,20,False,False,True,5000.0,28
False,3,20,False,False,False,1000.0,29
False,5,20,False,False,True,3277.545329,30
False,8,17,False,False,True,8639.23424,42
False,5,6,False,False,True,12500.0,30
False,9,22,False,False,True,3950.0,11
False,5,19,False,False,True,279.138968,29
False,4,18,False,False,False,623.2825680000001,29
False,4,15,False,False,True,2515.94659635,59
False,3,19,False,False,True,2750.0,60
False,6,24,False,False,False,400.0,29
False,4,12,False,False,True,4968.4812,40
False,4,13,False,False,True,1189.88837919,29
False,7,19,False,False,True,2705.6277,30
False,3,10,False,False,True,2364.71841,29
False,8,19,False,False,True,23249.9925,60
False,2,24,False,False,False,20000.0,45
False,6,12,False,False,True,1500.0,39
True,1,19,False,False,True,1594.803,35
False,7,18,False,False,True,20000.0,30
False,4,20,False,False,True,3400.0,59
False,6,22,False,False,True,15000.0,59
True,5,16,False,False,True,2549.63828,30
False,5,20,False,False,True,6405.0,30
False,4,19,False,False,False,500.0,29
True,7,24,False,False,True,7500.0,30
False,5,21,False,False,True,600.0,29
False,10,19,False,False,True,750.0,30
False,9,20,False,False,True,30000.0,30
False,7,13,False,False,False,275.0,21
False,9,17,False,False,True,1826.0838,25
False,3,12,False,False,True,3500.0,30
False,9,23,False,False,False,2500.0,29
False,8,11,False,False,False,1000.0,29
False,3,8,False,False,True,9903.79696,30
False,2,14,False,False,False,25000.0,29
False,7,13,False,False,True,12000.0,30
False,4,15,False,False,True,1216.6884926,24
False,3,24,False,False,False,2403.1219499999997,60
False,6,18,False,False,True,620855.784,59
